,id,comment,class
738,738,"O curso foi realmente ótimo! O professor explicou excelente e os temas eram muito apropriado. No entanto, quando eu terminei o curso eu não podia ver o certificado de realização, pelo menos; ele nunca apareceu :( E agora, quando eu clicar na opção ""Comprar o curso"" página redireciona me para um endereço que não faz exist.Despite a isso, eu gostei este curso muito, como o primeiro! Graças a muito!",1
739,739,Claro Terrific! instrutor fantástico! Eu gostaria que ele tinha fornecido um caminho de aprendizagem para pessoas que completaram este embora ...,2
740,740,Muito interessante e cheio de estudo de caso real.,2
741,741,Grande add-on para a primeira edição do curso sobre estratégia de negócios. Parabéns ao Professor Tobias e sua tripulação.,2
742,742,Este é um dos melhores cursos. A maneira de ensinar é muito lúcida e fácil de entender. Estou impressionado com os exemplos. Eu adoraria ter mais cursos dele em Estratégia Competitiva !! Felicidades!,2
743,743,"É o melhor curso, em que eu já sido inscrito. Sua linguagem é compreensível não só para os alunos dos departamentos econômicos e para todos, que está interessado neste tópico. O professor é um profissional em sua esfera e apenas uma pessoa talentosa com habilidades de um ator. Ele virou o curso em um passeio interessante de Munique, porque cada módulo está conectado com alguma visão da cidade, este ativa atenção e faz material de ensino mais lembrado. Se este curso é continuado, com certeza vou juntá-lo! Obrigado)",2
744,744,curso de formação excepcional para aqueles que trabalham no campo da estratégia de mercado etc. Explicação e exemplos estão perto do mundo real.,2
745,745,O melhor curso estratégia grátis!,2
746,746,Impressionante palestra. Desejo as palestras na minha universidade teria sido tão bom como este. Então eu acho que eu teria um muito melhor e tempo mais interessante e I d aprendi muito more.Thanks para todo o seu trabalho !! melhores desejos formar Suíça!,2
747,747,nice one para entrar na estratégia de qualquer tipo de competionsyou poderia passá-lo mesmo se você não passar pelo Part1anyhow ele vai ser mais do que útil para compreender a base,2
748,748,excelentes e alguns pitada de humor em um tema de outra forma bastante árida! graças,2
749,749,Este um ótimo curso. Eu recomendo a ninguém. Também certifique-se de fazer o curso anterior. Os exames são ótima maneira de conhecimento fixate.,2
750,750,"Um dos o melhor curso on-line que eu já fiz, eu recomendo seriamente este curso para todas aquelas pessoas que estão em negócios e gestão.",2
751,751,"Muito informativo com uma abundância de vida real (ou fictícia credível) exemplos para entender melhor os conceitos que foram introduzidos. O ritmo era agradável e os sujeitos diversificada. Menção especial deve ir para o instrutor (Prof. Tobias Kretschmer), que fez um trabalho fantástico! Eu gostei do formato de pergunta assim, embora pudesse ter sido mais desafiador, não dando as respostas depois de um teste de final de módulo, mesmo se você não passou. Dito isto, o curso é bem vale 5 estrelas!",2
752,752,"Na verdade, o curso deve ser intitulado como ""introdução Macroeconomia"", eu acho. O curso é bom, mas eu não vou chamá-lo realmente um ""avançado"". A lista de estrutura e tópico é bom, mas a profundidade não é suficiente para ameaça o curso como ""avançado"".",1
753,753,"Absolutamente útil! Eles torná-lo tão fácil de entender e, provavelmente, a melhor MOOC GOSTARIA nunca aplicar para",2
754,754,Apenas ame,2
755,755,"Ame o seu estilo de ensino. As respostas de múltipla escolha em seus exames são difíceis, mas necessárias para compreender plenamente o topics.Content do curso - 100 / 100.I levaria outro curso do Prof. Kretschmer instantaneamente.",2
756,756,"Bem estruturado, é claro! A explicação era clara e eu tenho as obras de quadro em minha mente quando eu terminar o curso! Claro útil!",2
757,757,"Honestamente, para algo que diz ""Advanced"" no título, eu pensei que era um pouco básico. Não há profundidade suficiente e muito do que envolve o senso comum. Talvez um estudo de caso mais orientada curso teria sido interessante com mais qualitativa, as respostas dissertativas necessário, em vez de múltipla escolha seco cut-and-.",1
758,758,"conteúdo não foi tão interessante como no primeiro curso, mas ainda bem geral. Perguntas também foram menos analítica desafiando como o primeiro curso. Mas ainda se o curso como o professor estava explicando o assunto de forma clara e os vídeos foram compacto e agradável.",2
759,759,"No geral, este é um bom subject.However, alguns slides não são questões bem organized.Many na atribuição são muito complicado.",1
760,760,fascinante material. Obrigado novamente!,2
761,761,"Grande professor, curso interessante.",2
762,762,"enquanto a tarefa de resumir um monte de informações em uma apresentação mínimo porte é sempre uma tarefa muito difícil, a estrutura do material apresentado não era ideal. Este, por sua vez tornou difícil para mim pessoalmente para realmente conectar a informação semanal apresentado com o significado geral eo objetivo de cada módulo. O ""porquê"" e ""como"" da maioria dos módulos caber ao o que significa que estão se formando (até a semana 5 -a ponto que eu estou deixando esta classe) não é evidente. Por último, algumas das perguntas contidas ambigüidades que não podia ser razoavelmente esclarecidas mesmo indo para trás e rever o material do segmento específico. Obrigado para a classe oferecido em qualquer caso.",0
763,763,"Variada e bem explicou que realizou o meu interesse por toda parte. A minha única crítica é a de Inglês em alguns dos testes escritos, especialmente no exame final deve ser reformulada por falante nativo como algumas das respostas são ambíguos quando eles não explicar adequadamente o contexto da situação.",2
764,764,Uma das melhores cursos sobre Coursera.,2
765,765,Impressionante é claro! Eu aprendi muito com esta viagem. Muito obrigado por fornecer este curso.,2
766,766,Claro incrível.,2
767,767,"Bom curso, esperança tivemos uma certificação para isso.",2
768,768,"Uma sugestão seria para que respostas múltiplas opções, mas o curso foi bastante difícil de aprender informações valiosas.",2
769,769,Muito útil é claro e extremamente bem apresentado. Recomendo.,2
770,770,Classe mundial,2
771,771,"Curso muito bom, mas não é ""estratégia avançada"".",2
772,772,Muito informativo e eu aprendi muito,2
773,773,sequela valioso para Estratégia Competitiva curso pelo mesmo autor. Interessante e informativo.,2
774,774,"é bem colocado e fácil de entender. além disso, você pode aprendê-lo a qualquer hora. o conteúdo é esclarecedor e tem muitos temas novos e intestesting. Eu realmente gosto .",2
775,775,"Este curso não só é bem estruturado, mas verdadeiramente agradável com os vários fundo ao ar livre",2
776,776,"Foi um grande curso, no entanto algumas das respostas do quiz são discutíveis",2
777,777,"Após a conclusão deste curso, eu ganhei informações valiosas em situações reais e ser mais consciente em minha própria indústria. Este curso não só permitem que você veja o campo de jogo, mas também para tomar decisões cuidadosamente calculadas para os melhores testes outcome.The possíveis são difíceis e alguns são bastante complicado. Mas hey, as situações que encontramos na vida real são muito piores do que estes.",2
778,778,"Material era difícil, algumas das perguntas não eram fáceis de entender / processo. Mas um ótimo classe.",2
779,779,Muito bom!,2
780,780,"Enquanto o curso foi em geral bem desenvolvida, há certos desafios de linguagem para superar especialmente com a compreensão da redação do quizzes. Eu tenho uma série de questões errado, simplesmente porque eu não conseguia entender o fraseado, e falta de explicações sobre quizzes marcas para um monte de dificuldade para avaliar o progresso. E eu fico a razão para não incluir explicações de resposta, ao mesmo tempo que eu estou literalmente comparando respostas para as transcrições do módulo e não poderia inferir respostas de múltipla escolha baseado fora como o tema foi explicada. Gostaria de sugerir perguntas mais definitivas e reduzir questões de múltipla escolha ou, pelo menos, definir a questão de uma forma mais estreita, especificado para minimizar a confusão. Vou levar este curso para se divertir, eu tenho uma estratégia MBA e amor, de modo que os temas não são novos, por qualquer meio, mas se eu não consigo entender o que você está tentando dizer que eu poderia imaginar não-comerciais fundos encontraria as perguntas muito difícil.",2
781,781,foi ótimo aprendizado tais questões interessantes,2
782,782,"Boa adição à ""Estratégia Competitiva"" claro, embora não tão interessante e prático como a primeira parte ... Casos e exemplos atuais teria feito esta secção muito better.Prof. Tobias Kretschmer ... 5 Estratégia starsCompetitive. . . 5 starsAdvanced Competitivas Estratégia ... 3 estrelas",1
783,783,Um fácil de entender e é claro muito engenhoso com exemplos amplas. Gostaria de se inscrever em cursos semelhantes.,2
784,784,Impressionante conceito de aprender,2
785,785,muito perspicaz,2
786,786,"É um curso muito bom, com materiais fabolous, exemplos e estilo",2
787,787,5 estrelas! Grande Universidade !! Gostei muito e aprendi!,2
788,788,o professor perfeito!,2
789,789,"Estou tão feliz em fazê-lo! Eu aprendi muito sobre a escrita acadêmica, obrigado!",2
790,790,Eu aprendi muito com este curso,2
791,791,Muito bom curso para escrever de uma forma sistemática.,2
792,792,Excelente curso para quem quer realmente impulsionar seus / suas habilidades de escrita.,2
793,793,Gostamos deste curso muito. Obrigado.,2
794,794,"Este não é um curso fácil, mas uma vez que você terminá-lo, suas habilidades de escrita acadêmica vão melhorar consideravelmente, melhor!",2
795,795,"aperfeiçoar curso para obter a perfeição, por escrito,",2
796,796,"Ele diz 'escrita avançado', mas é avançado para estudantes universitários, não avançou geral. Eu achei extremamente básica.",0
797,797,Great Course eu gosto muito. I aprender coisas novas para a minha pesquisa,2
798,798,Você precisa verificar o seu curso.,2
799,799,Eu aprendi a escrever diferentes tipos de ensaios.,2
800,800,Muito bom!,2
801,801,Muito obrigado Prof. Chapman!,2
802,802,"Muito útil, pelo menos, para mim.",2
803,803,Esse trabalho é claro incrível no desenvolvimento das habilidades de escrita de uma forma decente.,2
804,804,O exercício de brainstorming perfeito para redação acadêmica!,2
805,805,"Ele ajuda você a construir seus músculos-redação gradualmente. Demasiada ênfase em plágio. Algumas falhas nas formas de classificação. O nível dos participantes é bastante misto, mais retorno que eles dão é inútil ( ""bom"").",0
